"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"b[20]",-0.14169557610344,0.317054634448535,-0.762106971938378,-0.354925015833707,-0.149271222822891,0.0680653697924998,0.481939943861027,1.00089408741391,3000
"b[21]",0.334624690106608,0.293967271173686,-0.238691459846747,0.13665001992157,0.332128726693632,0.532658801062925,0.899155130230042,1.0008917026525,3000
"b[22]",0.356030070706694,0.340087504464896,-0.301387493583725,0.126496483689942,0.361076261290057,0.588868639525466,1.02207763476101,1.00067406136715,3000
"b[23]",0.208166007739926,0.33262530423349,-0.443695155393559,-0.0155937585095936,0.212611086039895,0.434149978876774,0.854846480144857,1.00173318068569,1600
"b[24]",0.164432807741085,0.333954910884137,-0.49550458288001,-0.0568011072443807,0.172092852881792,0.384483413621657,0.830932910916262,1.00058785316094,3000
"b[25]",-0.196785692722332,0.390028709987209,-0.961299499880461,-0.457408596366755,-0.191846915376413,0.0563222896297847,0.550289257616866,1.00079736028038,3000
"b[26]",0.238399863013116,0.95704209592997,-1.66265495682203,-0.383415486165653,0.226937361993573,0.872279846637001,2.13739995607668,1.00235765843964,1100
"b[27]",0.112123596489694,0.314850307803059,-0.505212957945037,-0.106238422889318,0.109542531912932,0.324037495055139,0.733382077851094,1.00090174020201,3000
"b[28]",-0.0524146307740192,0.323278304937381,-0.671549741916414,-0.27629646220609,-0.0562104917584676,0.164518116117693,0.588756962317996,1.00089487507852,3000
"b[29]",-0.00918842618605214,0.299796283436709,-0.587930368478551,-0.209380306842987,-0.0122054679930879,0.188992220139973,0.580944431482053,1.00074469325008,3000
"b[30]",0.126476141197415,0.305732106998626,-0.474603796279224,-0.0833829302793862,0.12511580190995,0.3310649719889,0.729248400875004,1.00065811363176,3000
"b[31]",-0.202986387281233,0.507149034233908,-1.18342956023774,-0.543334629388413,-0.206829145133644,0.142036714039704,0.773939439669132,1.00073261259821,3000
"b[32]",0.0766823691652947,0.308227095199391,-0.521555534416067,-0.136134577248974,0.0733025907742494,0.286516451362681,0.684507623626929,1.00105853760235,3000
"b[33]",1.26578794253665,0.921091163022636,-0.574492617507523,0.649136237829855,1.24258633420127,1.91216858321094,3.02730766677677,1.00090938451616,3000
"b[34]",0.534881009079566,0.358511254641429,-0.171890966264316,0.291721332795948,0.531445423821836,0.774501938923774,1.23716647242016,1.00086222042516,3000
"b[35]",0.0253265114993751,0.357619505245983,-0.683107212662607,-0.213526345507151,0.0293041111507426,0.258823964573888,0.745104934653924,1.0014871915139,2000
"b[36]",0.0682318327044246,0.420987085540874,-0.738806586838421,-0.223300300787444,0.064250587707705,0.359068053435563,0.910290095020267,1.00132766011961,2400
"b[37]",-0.0924021125989307,0.374299386186365,-0.806627371759452,-0.343645565192866,-0.0931180872024421,0.15119790198563,0.655474935629258,1.00089471005145,3000
"b[38]",0.219582252619028,0.45616699964358,-0.673876517636454,-0.0909614282591512,0.220524425225728,0.514324977033772,1.14491202482944,1.00179145700426,3000
"b[39]",0.37012518934692,0.296723248211021,-0.195826296639845,0.168518968657297,0.369585333224829,0.563206707554341,0.942415940241307,1.001033646643,3000
"b[40]",-0.192036680631929,0.302504333417887,-0.799472779628645,-0.395256611600158,-0.191674928934918,0.00817420833492849,0.400929000237506,1.00077814415691,3000
"b[41]",0.668867386456597,0.596088472500205,-0.482675279348942,0.267200426208858,0.658857487476682,1.08304059963847,1.85283651278658,1.00108019478874,3000
"b[42]",-0.136585810887257,0.295289383360047,-0.724468913552221,-0.334380396365997,-0.139474296273942,0.0616527404160033,0.45140242198349,1.00070236116572,3000
"b[43]",0.244699840040828,0.359636881888898,-0.451550408517385,-0.00173069993210291,0.2498729879436,0.49220704895965,0.951397312196038,1.00155172006896,1900
"b[44]",-0.0463563103703881,0.322437973702446,-0.67473540982827,-0.261764622908353,-0.0486534272168365,0.161644738318722,0.597200416936627,1.00077437009711,3000
"b[45]",-0.231211616674558,0.298546481558128,-0.812541449334507,-0.428249476423465,-0.234860952029708,-0.0331691510425942,0.370267813749522,1.00071363338513,3000
"b[46]",0.0708158957498219,0.451916679217447,-0.810562476953596,-0.233826840335573,0.0824118008173498,0.366942808195318,0.96363106718793,1.00099747850691,3000
"b[47]",-0.448285622781253,0.357366214908389,-1.16513910284508,-0.681087137450506,-0.445338954531674,-0.208021464652247,0.26752942485173,1.001155483237,3000
"b[48]",0.568390796264483,0.649455996386553,-0.684245586026859,0.120361576575724,0.574918153122036,0.990953421573852,1.85254960564172,1.00149960439548,2000
"b[49]",-0.139334265950321,0.30495569658655,-0.746923577932996,-0.337513164054901,-0.139647446573371,0.0639769614174596,0.462535346748849,1.0011040434791,3000
"b[50]",-0.110381019134599,0.301162930982422,-0.697469057825423,-0.315754283712065,-0.109667924054141,0.0846956034928121,0.488302361876897,1.00086160345394,3000
"b[51]",0.602218745405449,0.336868892932663,-0.0669313745587844,0.379704891972675,0.600601165696885,0.828991766068502,1.25800000665074,1.0005035726494,3000
"b[52]",0.308731310132778,1.14340204943208,-1.94634117673562,-0.474190737005803,0.322022275910722,1.06814145820636,2.53011555444608,1.00063070527079,3000
"b[53]",-0.114341395001648,0.319935184104854,-0.727372337434775,-0.331023336973692,-0.117301677092156,0.100739968680174,0.524562138127983,1.00056503583897,3000
"b[54]",-0.229076705212379,0.321179565375274,-0.852662509798959,-0.445015411803277,-0.231248082190055,-0.0208392085546101,0.417007131079131,1.00060350066029,3000
"b[55]",0.573352599345469,0.467044919783327,-0.338519599042884,0.264427326286558,0.574498285678916,0.87285731743672,1.5015087497016,1.00051072142772,3000
"b[56]",-0.0477875334767014,0.308435054294724,-0.663040931516701,-0.251783932549087,-0.0490658514667851,0.150235640194403,0.558580069258635,1.00071587147829,3000
"b[57]",0.838618997195056,0.886165614582866,-0.897742309529993,0.241351942586132,0.853600253480306,1.43804285280204,2.51110574263198,1.00132682034734,2400
"b0",0.154500435378102,0.808209165240726,-1.44484935590969,-0.407910409834318,0.170138055451717,0.717117610702425,1.68721245951541,1.00062955746523,3000
"b_fb",0.871246041913432,0.101761823087658,0.676181743566051,0.801629508129624,0.872549340107335,0.941077155464188,1.06913885987214,1.00057003475544,3000
"deviance",440.130842657937,11.4244089661258,419.666186497104,432.343651679562,439.569921596479,447.256010756524,464.603674610048,1.00161911759266,1800
"mu[1]",-6.28685077275954,0.267451722196555,-6.81425715835867,-6.47010938437933,-6.28891418852268,-6.10896938916602,-5.75314514404269,1.00064577862274,3000
"mu[2]",-5.62977135966431,0.258713533632804,-6.13790051611677,-5.80045679199851,-5.62943128908026,-5.45659632358824,-5.12070393065008,1.00084619453046,3000
"mu[3]",-5.11767415627075,0.258168863351515,-5.62216104999275,-5.28939365695324,-5.12332251957146,-4.94231373671697,-4.60873852816851,1.00078445608037,3000
"mu[4]",-4.95934861467027,0.257467284304503,-5.45407477982498,-5.13276180289389,-4.96046918465132,-4.78680450695308,-4.4489768230883,1.00077371659966,3000
"mu[5]",-5.00171658224509,0.258184218370084,-5.5084335985539,-5.17112276437989,-5.00624556303285,-4.82886212675002,-4.48060454503777,1.00072562333504,3000
"mu[6]",-4.96155201046222,0.257136756427515,-5.46834643032784,-5.13437370225561,-4.96340381497826,-4.78839832568974,-4.45726851951041,1.0009661592266,3000
"mu[7]",-5.26597840860693,0.259611027077104,-5.78664742845451,-5.43765499027462,-5.26561042123337,-5.09476126088203,-4.76181356752357,1.00092460532602,3000
"mu[8]",-5.43814809046384,0.260754686678317,-5.94609007823651,-5.61488655682677,-5.43581405240503,-5.26347461473971,-4.9258119853628,1.00080793664022,3000
"mu[9]",-5.28814046491754,1.52977373030754,-8.27874256876746,-6.34704241411278,-5.27422470675544,-4.24735830090262,-2.29933418532236,1.00066870831743,3000
"mu[10]",-6.20839642708635,0.177486654823185,-6.55837985538885,-6.33061966342462,-6.20619232506665,-6.08556663338765,-5.86152449609067,1.00067002172692,3000
"mu[11]",-5.3134614939633,0.160111133725769,-5.61594803498725,-5.42102829807662,-5.31055479254248,-5.2055896764497,-5.00187807190885,1.00083025369776,3000
"mu[12]",-4.40414225872424,0.152474773232436,-4.70821747687451,-4.50830072195007,-4.40491252844007,-4.30105215312148,-4.10148284348451,1.0007636452249,3000
"mu[13]",-4.05396382526865,0.150978605277104,-4.34822852498004,-4.15949564946546,-4.05340210718352,-3.95146807146193,-3.75329472768958,1.00077637835763,3000
"mu[14]",-4.23294364586908,0.15078438605336,-4.53797528806922,-4.33724292907001,-4.23057700959301,-4.13194384262768,-3.93548133930835,1.00068284280731,3000
"mu[15]",-4.53889899231135,0.152662104144004,-4.84179510197367,-4.64344665142745,-4.53738675263712,-4.434825496876,-4.2454562280195,1.00101242155018,3000
"mu[16]",-4.849286047972,0.15331553051832,-5.15686365349157,-4.95042399919054,-4.84966888095028,-4.74880218377292,-4.54472542309687,1.0009399968372,3000
"mu[17]",-5.18753230342387,0.155919117278039,-5.49662386321393,-5.29291918141048,-5.18685553604483,-5.08194656094603,-4.88368578163564,1.00073205555109,3000
"mu[18]",-5.32484867721623,0.160812156450518,-5.64166179275167,-5.4347616802366,-5.32532823373545,-5.21545310555916,-5.00701002824176,1.00088629651159,3000
"mu[19]",-4.64372610782139,0.293559650178245,-5.22089120606273,-4.83181482820592,-4.64394026438509,-4.44734342934824,-4.08568823578158,1.00107755295892,3000
"mu[20]",-4.23776857458316,0.295306717732384,-4.8197139518349,-4.43126712507173,-4.23895872253298,-4.04103394753756,-3.65898424249845,1.00116011049093,3000
"mu[21]",-4.77141236927091,0.290508780080472,-5.35134841130851,-4.9617776303047,-4.77240189469218,-4.57491847068883,-4.21328220949689,1.00110241038224,3000
"mu[22]",-5.24709130275435,0.292804669105545,-5.82022916459704,-5.44458345299936,-5.24849802170104,-5.0503410420341,-4.66561457202945,1.00129636336825,2500
"mu[23]",-5.24345925703386,0.291235802522979,-5.82506044925213,-5.43206253859535,-5.2419452009701,-5.04606741882183,-4.69892713763905,1.0012175998863,2800
"mu[24]",-5.79731340962967,0.294824664579153,-6.38724860272375,-5.99218255999884,-5.79711910817093,-5.59671977051908,-5.23591781823287,1.00113669382428,3000
"mu[25]",-6.18970708007652,0.301446139799607,-6.78890502662848,-6.38893054537525,-6.18554257367525,-5.98837462430481,-5.5979925160106,1.00128960098983,2500
"mu[26]",-5.05664391814129,0.0979036676221501,-5.24831620287666,-5.12417009703505,-5.0561749232822,-4.9908193527957,-4.86987317402679,1.00189026308215,1400
"mu[27]",-4.530347483887,0.07663562652187,-4.67616398071516,-4.58329184482281,-4.52987860353143,-4.47890322480346,-4.37543814849821,1.00096193412632,3000
"mu[28]",-3.82679573810964,0.0618887064780474,-3.94866520327764,-3.86656487044413,-3.82746003972447,-3.78692871196071,-3.70703288157606,1.00054340632976,3000
"mu[29]",-3.46313703331198,0.0574685202542507,-3.57980359054913,-3.50124135503573,-3.46259574308481,-3.42575943576344,-3.34924728556562,1.00057306595559,3000
"mu[30]",-3.45410084922318,0.0598605119410114,-3.57614010370165,-3.49278825457011,-3.4539111571662,-3.41484203214278,-3.33678848253183,1.00060227385493,3000
